round,loss,accuracy,f1,recall,precision,auc,num_examples,clipping_norm,dp_noise_stddev,privacy_budget,nsr
1,,,,,,,,0.1008178903595056,0.0010094414950773,0.0100125234864351,0.0100125234864351
3,,,,,,,,0.1456085746620952,0.0014579092736305,0.0173421993904824,0.0100125234864351
5,,,,,,,,0.2084082577440865,0.0020866925754297,0.0223886831419822,0.0100125234864351
7,,,,,,,,0.3006101536384084,0.0030098662235654,0.0264906471413008,0.0100125234864351
9,,,,,,,,0.4192811514706188,0.0041980623765191,0.0300375704593055,0.0100125234864351
11,,,,,,,,0.5986168674473165,0.0059936654446925,0.0332077836091265,0.0100125234864351
13,,,,,,,,0.8491282608664508,0.0085019166549211,0.0361006668271295,0.0100125234864351
15,,,,,,,,1.199340709484502,0.0120084270219514,0.038778336716474,0.0100125234864351
17,,,,,,,,1.7022794313504857,0.0170441127868722,0.0412826919135498,0.0100125234864351
19,,,,,,,,2.4746935592904538,0.0247779273841255,0.0436435780471984,0.0100125234864351
21,,,,,,,,3.5624380207050472,0.0356689943512789,0.0458831467741123,0.0100125234864351
23,,,,,,,,5.128909951565779,0.0513533313498634,0.0480183757641548,0.0100125234864351
25,,,,,,,,7.416326387270784,0.0742561421356176,0.0500626174321758,0.0100125234864351
27,,,,,,,,10.527193953684934,0.1054037767075287,0.0520265981714472,0.0100125234864351
29,,,,,,,,15.146840048552672,0.1516580917314105,0.0539190891097583,0.0100125234864351
31,,,,,,,,21.625684623518108,0.2165276752032151,0.0557473714497723,0.0100125234864351
33,,,,,,,,31.269339527471445,0.3130849964241237,0.0575175684177602,0.0100125234864351
35,,,,,,,,45.34959357437212,0.4540638707636907,0.0592348877759092,0.0100125234864351
37,,,,,,,,64.11902152743781,0.6419932089707138,0.0609038026970187,0.0100125234864351
39,,,,,,,,93.07037852279836,0.9318693508509308,0.0625281891317046,0.0100125234864351
41,,,,,,,,132.64004566368234,1.3280615724494538,0.0641114318138587,0.0100125234864351
43,,,,,,,,191.9424779171992,1.9218285681905225,0.0656565072354286,0.0100125234864351
45,,,,,,,,278.8230264133168,2.7917221005222705,0.0671660494259467,0.0100125234864351
47,,,,,,,,409.5503834638722,4.100632833310554,0.0686424027014028,0.0100125234864351
49,,,,,,,,590.8203824670167,5.915602955715618,0.0700876644050462,0.0100125234864351
